,datetime,price,growing_rate
0,2021-07-09 09:25:00,19.38,0.0
1,2021-07-09 09:30:00,19.38,0.0
2,2021-07-09 09:30:00,19.38,0.0
3,2021-07-09 09:30:00,19.31,-0.003611971104231171
4,2021-07-09 09:30:00,19.31,0.0
5,2021-07-09 09:30:00,19.31,0.0
6,2021-07-09 09:30:00,19.3,-0.0005178663904711334
7,2021-07-09 09:30:00,19.28,-0.0010362694300517505
8,2021-07-09 09:30:00,19.28,0.0
9,2021-07-09 09:30:00,19.28,0.0
10,2021-07-09 09:30:00,19.27,-0.0005186721991702337
11,2021-07-09 09:30:00,19.23,-0.002075765438505406
12,2021-07-09 09:30:00,19.24,0.0005200208008320217
13,2021-07-09 09:30:00,19.27,0.0015592515592515177
14,2021-07-09 09:30:00,19.22,-0.002594706798131896
15,2021-07-09 09:30:00,19.21,-0.0005202913631632278
16,2021-07-09 09:30:00,19.21,0.0
17,2021-07-09 09:30:00,19.21,0.0
18,2021-07-09 09:31:00,19.22,0.0005205622071835503
19,2021-07-09 09:31:00,19.22,0.0
20,2021-07-09 09:31:00,19.22,0.0
21,2021-07-09 09:31:00,19.27,0.002601456815816805
22,2021-07-09 09:31:00,19.22,-0.002594706798131896
23,2021-07-09 09:31:00,19.21,-0.0005202913631632278
24,2021-07-09 09:31:00,19.21,0.0
25,2021-07-09 09:31:00,19.21,0.0
26,2021-07-09 09:31:00,19.21,0.0
27,2021-07-09 09:31:00,19.18,-0.001561686621551317
28,2021-07-09 09:31:00,19.16,-0.0010427528675703845
29,2021-07-09 09:31:00,19.16,0.0
30,2021-07-09 09:31:00,19.15,-0.000521920668058562
31,2021-07-09 09:31:00,19.15,0.0
32,2021-07-09 09:31:00,19.15,0.0
33,2021-07-09 09:31:00,19.14,-0.0005221932114881644
34,2021-07-09 09:31:00,19.13,-0.0005224660397075143
35,2021-07-09 09:31:00,19.15,0.001045478306325176
36,2021-07-09 09:32:00,19.11,-0.002088772845952991
37,2021-07-09 09:32:00,19.14,0.0015698587127159769
38,2021-07-09 09:32:00,19.18,0.002089864158829613
39,2021-07-09 09:32:00,19.2,0.0010427528675702735
40,2021-07-09 09:32:00,19.2,0.0
41,2021-07-09 09:32:00,19.2,0.0
42,2021-07-09 09:32:00,19.21,0.0005208333333335258
43,2021-07-09 09:32:00,19.21,0.0
44,2021-07-09 09:32:00,19.21,0.0
45,2021-07-09 09:32:00,19.21,0.0
46,2021-07-09 09:32:00,19.28,0.0036439354502864063
47,2021-07-09 09:33:00,19.28,0.0
48,2021-07-09 09:33:00,19.28,0.0
49,2021-07-09 09:33:00,19.26,-0.0010373443983402453
50,2021-07-09 09:33:00,19.26,0.0
51,2021-07-09 09:33:00,19.22,-0.0020768431983386737
52,2021-07-09 09:33:00,19.21,-0.0005202913631632278
53,2021-07-09 09:33:00,19.21,0.0
54,2021-07-09 09:33:00,19.21,0.0
55,2021-07-09 09:33:00,19.21,0.0
56,2021-07-09 09:33:00,19.21,0.0
57,2021-07-09 09:33:00,19.2,-0.0005205622071838834
58,2021-07-09 09:33:00,19.2,0.0
59,2021-07-09 09:33:00,19.2,0.0
60,2021-07-09 09:34:00,19.19,-0.0005208333333331927
61,2021-07-09 09:34:00,19.17,-0.0010422094841062712
62,2021-07-09 09:34:00,19.17,0.0
63,2021-07-09 09:34:00,19.18,0.0005216484089722861
64,2021-07-09 09:34:00,19.18,0.0
65,2021-07-09 09:34:00,19.16,-0.0010427528675703845
66,2021-07-09 09:34:00,19.16,0.0
67,2021-07-09 09:34:00,19.13,-0.0015657620041754639
68,2021-07-09 09:34:00,19.15,0.001045478306325176
69,2021-07-09 09:34:00,19.13,-0.00104438642297644
70,2021-07-09 09:34:00,19.13,0.0
71,2021-07-09 09:34:00,19.15,0.001045478306325176
72,2021-07-09 09:35:00,19.15,0.0
73,2021-07-09 09:35:00,19.15,0.0
74,2021-07-09 09:35:00,19.14,-0.0005221932114881644
75,2021-07-09 09:35:00,19.14,0.0
76,2021-07-09 09:35:00,19.14,0.0
77,2021-07-09 09:35:00,19.15,0.0005224660397074032
78,2021-07-09 09:35:00,19.15,0.0
79,2021-07-09 09:35:00,19.15,0.0
80,2021-07-09 09:35:00,19.14,-0.0005221932114881644
81,2021-07-09 09:35:00,19.14,0.0
82,2021-07-09 09:35:00,19.14,0.0
83,2021-07-09 09:35:00,19.14,0.0
84,2021-07-09 09:35:00,19.14,0.0
85,2021-07-09 09:35:00,19.14,0.0
86,2021-07-09 09:35:00,19.14,0.0
87,2021-07-09 09:35:00,19.15,0.0005224660397074032
88,2021-07-09 09:36:00,19.15,0.0
89,2021-07-09 09:36:00,19.15,0.0
90,2021-07-09 09:36:00,19.16,0.0005221932114882755
91,2021-07-09 09:36:00,19.17,0.0005219206680584509
92,2021-07-09 09:36:00,19.18,0.0005216484089722861
93,2021-07-09 09:36:00,19.18,0.0
94,2021-07-09 09:36:00,19.18,0.0
95,2021-07-09 09:36:00,19.19,0.0005213764337852478
96,2021-07-09 09:36:00,19.19,0.0
97,2021-07-09 09:36:00,19.19,0.0
98,2021-07-09 09:36:00,19.19,0.0
99,2021-07-09 09:36:00,19.19,0.0
100,2021-07-09 09:36:00,19.2,0.0005211047420530246
101,2021-07-09 09:36:00,19.2,0.0
102,2021-07-09 09:36:00,19.19,-0.0005208333333331927
103,2021-07-09 09:36:00,19.2,0.0005211047420530246
104,2021-07-09 09:37:00,19.2,0.0
105,2021-07-09 09:37:00,19.21,0.0005208333333335258
106,2021-07-09 09:37:00,19.21,0.0
107,2021-07-09 09:37:00,19.21,0.0
108,2021-07-09 09:37:00,19.21,0.0
109,2021-07-09 09:37:00,19.21,0.0
110,2021-07-09 09:37:00,19.21,0.0
111,2021-07-09 09:37:00,19.22,0.0005205622071835503
112,2021-07-09 09:37:00,19.25,0.0015608740894901274
113,2021-07-09 09:37:00,19.21,-0.002077922077922012
114,2021-07-09 09:37:00,19.23,0.0010411244143675447
115,2021-07-09 09:37:00,19.25,0.0010400416016640435
116,2021-07-09 09:37:00,19.26,0.0005194805194805863
117,2021-07-09 09:37:00,19.26,0.0
118,2021-07-09 09:38:00,19.27,0.0005192107995846129
119,2021-07-09 09:38:00,19.27,0.0
120,2021-07-09 09:38:00,19.26,-0.0005189413596262682
121,2021-07-09 09:38:00,19.23,-0.0015576323987539498
122,2021-07-09 09:38:00,19.23,0.0
123,2021-07-09 09:38:00,19.23,0.0
124,2021-07-09 09:38:00,19.23,0.0
125,2021-07-09 09:38:00,19.23,0.0
126,2021-07-09 09:38:00,19.25,0.0010400416016640435
127,2021-07-09 09:38:00,19.24,-0.0005194805194805863
128,2021-07-09 09:39:00,19.25,0.0005197505197505059
129,2021-07-09 09:39:00,19.25,0.0
130,2021-07-09 09:39:00,19.26,0.0005194805194805863
131,2021-07-09 09:39:00,19.26,0.0
132,2021-07-09 09:39:00,19.25,-0.0005192107995847239
133,2021-07-09 09:39:00,19.25,0.0
134,2021-07-09 09:39:00,19.24,-0.0005194805194805863
135,2021-07-09 09:39:00,19.24,0.0
136,2021-07-09 09:40:00,19.24,0.0
137,2021-07-09 09:40:00,19.22,-0.0010395010395010118
138,2021-07-09 09:40:00,19.25,0.0015608740894901274
139,2021-07-09 09:40:00,19.26,0.0005194805194805863
140,2021-07-09 09:40:00,19.26,0.0
141,2021-07-09 09:40:00,19.24,-0.0010384215991694479
142,2021-07-09 09:40:00,19.28,0.0020790020790022457
143,2021-07-09 09:40:00,19.3,0.0010373443983402453
144,2021-07-09 09:40:00,19.3,0.0
145,2021-07-09 09:41:00,19.3,0.0
146,2021-07-09 09:41:00,19.31,0.0005181347150258198
147,2021-07-09 09:41:00,19.32,0.0005178663904712444
148,2021-07-09 09:41:00,19.33,0.0005175983436851439
149,2021-07-09 09:41:00,19.32,-0.0005173305742368628
150,2021-07-09 09:41:00,19.33,0.0005175983436851439
151,2021-07-09 09:42:00,19.4,0.0036213140196585947
152,2021-07-09 09:42:00,19.38,-0.0010309278350515427
153,2021-07-09 09:42:00,19.38,0.0
154,2021-07-09 09:42:00,19.38,0.0
155,2021-07-09 09:42:00,19.38,0.0
156,2021-07-09 09:42:00,19.38,0.0
157,2021-07-09 09:42:00,19.38,0.0
158,2021-07-09 09:43:00,19.36,-0.0010319917440659854
159,2021-07-09 09:43:00,19.36,0.0
160,2021-07-09 09:43:00,19.35,-0.0005165289256197081
161,2021-07-09 09:43:00,19.35,0.0
162,2021-07-09 09:43:00,19.33,-0.0010335917312662701
163,2021-07-09 09:43:00,19.35,0.0010346611484739476
164,2021-07-09 09:43:00,19.33,-0.0010335917312662701
165,2021-07-09 09:43:00,19.33,0.0
166,2021-07-09 09:43:00,19.35,0.0010346611484739476
167,2021-07-09 09:43:00,19.33,-0.0010335917312662701
168,2021-07-09 09:44:00,19.33,0.0
169,2021-07-09 09:44:00,19.33,0.0
170,2021-07-09 09:44:00,19.32,-0.0005173305742368628
171,2021-07-09 09:44:00,19.32,0.0
172,2021-07-09 09:44:00,19.32,0.0
173,2021-07-09 09:44:00,19.32,0.0
174,2021-07-09 09:44:00,19.32,0.0
175,2021-07-09 09:44:00,19.3,-0.0010351966873706209
176,2021-07-09 09:44:00,19.3,0.0
177,2021-07-09 09:44:00,19.32,0.0010362694300518616
178,2021-07-09 09:45:00,19.32,0.0
179,2021-07-09 09:45:00,19.32,0.0
180,2021-07-09 09:45:00,19.32,0.0
181,2021-07-09 09:45:00,19.32,0.0
182,2021-07-09 09:45:00,19.32,0.0
183,2021-07-09 09:45:00,19.33,0.0005175983436851439
184,2021-07-09 09:45:00,19.34,0.0005173305742369738
185,2021-07-09 09:45:00,19.35,0.0005170630816959676
186,2021-07-09 09:45:00,19.35,0.0
187,2021-07-09 09:45:00,19.36,0.000516795865632913
188,2021-07-09 09:45:00,19.36,0.0
189,2021-07-09 09:45:00,19.37,0.0005165289256199301
190,2021-07-09 09:45:00,19.35,-0.0010325245224573898
191,2021-07-09 09:45:00,19.38,0.0015503875968991832
192,2021-07-09 09:45:00,19.4,0.0010319917440659854
193,2021-07-09 09:46:00,19.41,0.0005154639175257714
194,2021-07-09 09:46:00,19.4,-0.0005151983513653757
195,2021-07-09 09:46:00,19.46,0.0030927835051548502
196,2021-07-09 09:46:00,19.41,-0.002569373072970227
197,2021-07-09 09:46:00,19.45,0.002060793405461059
198,2021-07-09 09:46:00,19.45,0.0
199,2021-07-09 09:46:00,19.46,0.0005141388174807471
200,2021-07-09 09:46:00,19.46,0.0
201,2021-07-09 09:46:00,19.46,0.0
202,2021-07-09 09:46:00,19.44,-0.0010277492291880241
203,2021-07-09 09:46:00,19.46,0.0010288065843622185
204,2021-07-09 09:46:00,19.47,0.0005138746145938455
205,2021-07-09 09:46:00,19.47,0.0
206,2021-07-09 09:47:00,19.48,0.0005136106831022946
207,2021-07-09 09:47:00,19.47,-0.0005133470225873182
208,2021-07-09 09:47:00,19.48,0.0005136106831022946
209,2021-07-09 09:47:00,19.48,0.0
210,2021-07-09 09:47:00,19.48,0.0
211,2021-07-09 09:47:00,19.48,0.0
212,2021-07-09 09:47:00,19.47,-0.0005133470225873182
213,2021-07-09 09:47:00,19.48,0.0005136106831022946
214,2021-07-09 09:47:00,19.46,-0.0010266940451745254
215,2021-07-09 09:47:00,19.48,0.0010277492291881352
216,2021-07-09 09:47:00,19.48,0.0
217,2021-07-09 09:47:00,19.45,-0.0015400410677618437
218,2021-07-09 09:47:00,19.49,0.0020565552699227663
219,2021-07-09 09:47:00,19.41,-0.004104669061056887
220,2021-07-09 09:47:00,19.48,0.003606388459556964
221,2021-07-09 09:47:00,19.48,0.0
222,2021-07-09 09:47:00,19.4,-0.004106776180698213
223,2021-07-09 09:48:00,19.4,0.0
224,2021-07-09 09:48:00,19.4,0.0
225,2021-07-09 09:48:00,19.4,0.0
226,2021-07-09 09:48:00,19.42,0.0010309278350517648
227,2021-07-09 09:48:00,19.42,0.0
228,2021-07-09 09:48:00,19.42,0.0
229,2021-07-09 09:48:00,19.45,0.001544799176107059
230,2021-07-09 09:48:00,19.44,-0.0005141388174806361
231,2021-07-09 09:48:00,19.44,0.0
232,2021-07-09 09:48:00,19.44,0.0
233,2021-07-09 09:48:00,19.44,0.0
234,2021-07-09 09:48:00,19.44,0.0
235,2021-07-09 09:49:00,19.44,0.0
236,2021-07-09 09:49:00,19.43,-0.0005144032921811093
237,2021-07-09 09:49:00,19.43,0.0
238,2021-07-09 09:49:00,19.42,-0.0005146680391147074
239,2021-07-09 09:50:00,19.4,-0.001029866117404854
240,2021-07-09 09:50:00,19.4,0.0
241,2021-07-09 09:50:00,19.4,0.0
242,2021-07-09 09:50:00,19.4,0.0
243,2021-07-09 09:50:00,19.39,-0.0005154639175256603
244,2021-07-09 09:50:00,19.39,0.0
245,2021-07-09 09:50:00,19.4,0.0005157297576068309
246,2021-07-09 09:50:00,19.4,0.0
247,2021-07-09 09:50:00,19.4,0.0
248,2021-07-09 09:50:00,19.38,-0.0010309278350515427
249,2021-07-09 09:51:00,19.38,0.0
250,2021-07-09 09:51:00,19.38,0.0
251,2021-07-09 09:51:00,19.38,0.0
252,2021-07-09 09:51:00,19.38,0.0
253,2021-07-09 09:51:00,19.37,-0.0005159958720328817
254,2021-07-09 09:51:00,19.37,0.0
255,2021-07-09 09:52:00,19.37,0.0
256,2021-07-09 09:52:00,19.36,-0.0005162622612288059
257,2021-07-09 09:52:00,19.35,-0.0005165289256197081
258,2021-07-09 09:52:00,19.35,0.0
259,2021-07-09 09:52:00,19.35,0.0
260,2021-07-09 09:52:00,19.34,-0.0005167958656331351
261,2021-07-09 09:52:00,19.34,0.0
262,2021-07-09 09:53:00,19.33,-0.0005170630816960786
263,2021-07-09 09:53:00,19.33,0.0
264,2021-07-09 09:53:00,19.33,0.0
265,2021-07-09 09:53:00,19.33,0.0
266,2021-07-09 09:53:00,19.33,0.0
267,2021-07-09 09:53:00,19.33,0.0
268,2021-07-09 09:53:00,19.33,0.0
269,2021-07-09 09:53:00,19.33,0.0
270,2021-07-09 09:54:00,19.33,0.0
271,2021-07-09 09:54:00,19.32,-0.0005173305742368628
272,2021-07-09 09:54:00,19.33,0.0005175983436851439
273,2021-07-09 09:54:00,19.33,0.0
274,2021-07-09 09:54:00,19.34,0.0005173305742369738
275,2021-07-09 09:54:00,19.34,0.0
276,2021-07-09 09:54:00,19.35,0.0005170630816959676
277,2021-07-09 09:54:00,19.35,0.0
278,2021-07-09 09:54:00,19.35,0.0
279,2021-07-09 09:54:00,19.35,0.0
280,2021-07-09 09:54:00,19.35,0.0
281,2021-07-09 09:54:00,19.38,0.0015503875968991832
282,2021-07-09 09:55:00,19.35,-0.001547987616098978
283,2021-07-09 09:55:00,19.39,0.002067183462532318
284,2021-07-09 09:55:00,19.43,0.00206291903042799
285,2021-07-09 09:55:00,19.41,-0.0010293360782295258
286,2021-07-09 09:55:00,19.41,0.0
287,2021-07-09 09:55:00,19.41,0.0
288,2021-07-09 09:55:00,19.41,0.0
289,2021-07-09 09:56:00,19.41,0.0
290,2021-07-09 09:56:00,19.41,0.0
291,2021-07-09 09:56:00,19.41,0.0
292,2021-07-09 09:56:00,19.41,0.0
293,2021-07-09 09:57:00,19.4,-0.0005151983513653757
294,2021-07-09 09:57:00,19.4,0.0
295,2021-07-09 09:57:00,19.39,-0.0005154639175256603
296,2021-07-09 09:57:00,19.4,0.0005157297576068309
297,2021-07-09 09:58:00,19.39,-0.0005154639175256603
298,2021-07-09 09:58:00,19.39,0.0
299,2021-07-09 09:58:00,19.39,0.0
300,2021-07-09 09:58:00,19.38,-0.000515729757607053
301,2021-07-09 09:58:00,19.38,0.0
302,2021-07-09 09:58:00,19.38,0.0
303,2021-07-09 09:59:00,19.39,0.0005159958720331037
304,2021-07-09 09:59:00,19.35,-0.00206291903042799
305,2021-07-09 09:59:00,19.35,0.0
306,2021-07-09 09:59:00,19.35,0.0
307,2021-07-09 09:59:00,19.34,-0.0005167958656331351
308,2021-07-09 09:59:00,19.34,0.0
309,2021-07-09 10:00:00,19.35,0.0005170630816959676
310,2021-07-09 10:00:00,19.35,0.0
311,2021-07-09 10:00:00,19.35,0.0
312,2021-07-09 10:00:00,19.36,0.000516795865632913
313,2021-07-09 10:00:00,19.37,0.0005165289256199301
314,2021-07-09 10:01:00,19.36,-0.0005162622612288059
315,2021-07-09 10:01:00,19.37,0.0005165289256199301
316,2021-07-09 10:01:00,19.37,0.0
317,2021-07-09 10:02:00,19.36,-0.0005162622612288059
318,2021-07-09 10:02:00,19.36,0.0
319,2021-07-09 10:03:00,19.36,0.0
320,2021-07-09 10:03:00,19.39,0.0015495867768595684
321,2021-07-09 10:03:00,19.39,0.0
322,2021-07-09 10:03:00,19.39,0.0
323,2021-07-09 10:03:00,19.39,0.0
324,2021-07-09 10:04:00,19.39,0.0
325,2021-07-09 10:04:00,19.39,0.0
326,2021-07-09 10:04:00,19.39,0.0
327,2021-07-09 10:04:00,19.37,-0.001031459515213995
328,2021-07-09 10:04:00,19.37,0.0
329,2021-07-09 10:05:00,19.37,0.0
330,2021-07-09 10:05:00,19.37,0.0
331,2021-07-09 10:05:00,19.37,0.0
332,2021-07-09 10:05:00,19.36,-0.0005162622612288059
333,2021-07-09 10:05:00,19.37,0.0005165289256199301
334,2021-07-09 10:05:00,19.36,-0.0005162622612288059
335,2021-07-09 10:06:00,19.36,0.0
336,2021-07-09 10:06:00,19.35,-0.0005165289256197081
337,2021-07-09 10:06:00,19.35,0.0
338,2021-07-09 10:06:00,19.35,0.0
339,2021-07-09 10:06:00,19.37,0.001033591731266048
340,2021-07-09 10:07:00,19.37,0.0
341,2021-07-09 10:07:00,19.37,0.0
342,2021-07-09 10:08:00,19.35,-0.0010325245224573898
343,2021-07-09 10:09:00,19.35,0.0
344,2021-07-09 10:09:00,19.35,0.0
345,2021-07-09 10:09:00,19.36,0.000516795865632913
346,2021-07-09 10:09:00,19.35,-0.0005165289256197081
347,2021-07-09 10:09:00,19.35,0.0
348,2021-07-09 10:09:00,19.35,0.0
349,2021-07-09 10:10:00,19.35,0.0
350,2021-07-09 10:10:00,19.34,-0.0005167958656331351
351,2021-07-09 10:10:00,19.34,0.0
352,2021-07-09 10:10:00,19.34,0.0
353,2021-07-09 10:10:00,19.33,-0.0005170630816960786
354,2021-07-09 10:10:00,19.34,0.0005173305742369738
355,2021-07-09 10:11:00,19.33,-0.0005170630816960786
356,2021-07-09 10:11:00,19.33,0.0
357,2021-07-09 10:11:00,19.33,0.0
358,2021-07-09 10:11:00,19.33,0.0
359,2021-07-09 10:11:00,19.31,-0.0010346611484738366
360,2021-07-09 10:12:00,19.31,0.0
361,2021-07-09 10:12:00,19.3,-0.0005178663904711334
362,2021-07-09 10:12:00,19.3,0.0
363,2021-07-09 10:12:00,19.3,0.0
364,2021-07-09 10:12:00,19.3,0.0
365,2021-07-09 10:12:00,19.3,0.0
366,2021-07-09 10:12:00,19.3,0.0
367,2021-07-09 10:13:00,19.28,-0.0010362694300517505
368,2021-07-09 10:13:00,19.28,0.0
369,2021-07-09 10:13:00,19.28,0.0
370,2021-07-09 10:13:00,19.28,0.0
371,2021-07-09 10:13:00,19.3,0.0010373443983402453
372,2021-07-09 10:13:00,19.29,-0.0005181347150260418
373,2021-07-09 10:13:00,19.28,-0.0005184033177810798
374,2021-07-09 10:13:00,19.29,0.0005186721991701226
375,2021-07-09 10:14:00,19.28,-0.0005184033177810798
376,2021-07-09 10:14:00,19.28,0.0
377,2021-07-09 10:14:00,19.27,-0.0005186721991702337
378,2021-07-09 10:14:00,19.28,0.0005189413596264902
379,2021-07-09 10:14:00,19.28,0.0
380,2021-07-09 10:14:00,19.27,-0.0005186721991702337
381,2021-07-09 10:14:00,19.28,0.0005189413596264902
382,2021-07-09 10:14:00,19.29,0.0005186721991701226
383,2021-07-09 10:15:00,19.29,0.0
384,2021-07-09 10:15:00,19.29,0.0
385,2021-07-09 10:15:00,19.28,-0.0005184033177810798
386,2021-07-09 10:15:00,19.28,0.0
387,2021-07-09 10:15:00,19.28,0.0
388,2021-07-09 10:15:00,19.28,0.0
389,2021-07-09 10:15:00,19.28,0.0
390,2021-07-09 10:15:00,19.28,0.0
391,2021-07-09 10:16:00,19.28,0.0
392,2021-07-09 10:16:00,19.27,-0.0005186721991702337
393,2021-07-09 10:16:00,19.27,0.0
394,2021-07-09 10:16:00,19.27,0.0
395,2021-07-09 10:16:00,19.27,0.0
396,2021-07-09 10:16:00,19.26,-0.0005189413596262682
397,2021-07-09 10:17:00,19.26,0.0
398,2021-07-09 10:17:00,19.26,0.0
399,2021-07-09 10:17:00,19.26,0.0
400,2021-07-09 10:17:00,19.25,-0.0005192107995847239
401,2021-07-09 10:17:00,19.25,0.0
402,2021-07-09 10:17:00,19.24,-0.0005194805194805863
403,2021-07-09 10:17:00,19.24,0.0
404,2021-07-09 10:18:00,19.24,0.0
405,2021-07-09 10:18:00,19.24,0.0
